Date,Channel,Campaign,Spend,Impressions,Clicks,Leads,MQLs,SQLs,Customers,Revenue
2025-07-28,Email,Post-Purchase Upsell,1825.0,16888,462,103,71,40,12,41096.0
2025-07-28,Email,Weekly Newsletter,2522.0,21044,652,147,90,60,16,70032.0
2025-07-28,Email,Win-Back Campaign,1751.0,12121,438,96,69,47,15,54325.0
2025-07-28,Google Ads,Performance Max - New Customers,21896.0,25028,1172,136,78,40,10,44060.0
2025-07-28,Google Ads,Search - Brand,15346.0,18270,820,102,60,29,6,37759.0
2025-07-28,Google Ads,Search - Non-Brand,22999.0,18454,956,82,52,27,6,31090.0
2025-07-28,Google Ads,Shopping - Bestsellers,10648.0,11064,428,41,25,12,3,17864.0
2025-07-28,LinkedIn Ads,InMail - Account Based Marketing,9237.0,9428,92,6,5,3,1,19373.0
2025-07-28,LinkedIn Ads,Lead Gen Forms - Enterprise,13140.0,14798,109,7,5,3,1,21105.0
2025-07-28,LinkedIn Ads,Sponsored Content - Decision Makers,14715.0,18932,115,8,6,3,1,15070.0
2025-07-28,Meta Ads,Advantage+ Shopping,13698.0,64784,1014,51,30,15,2,7501.0
2025-07-28,Meta Ads,Prospecting - Lookalike 1%,16033.0,84830,1472,79,43,21,3,14104.0
2025-07-28,Meta Ads,Retargeting - Cart Abandoners,12456.0,26348,685,56,31,14,2,7859.0
2025-07-28,Meta Ads,Video Views - Brand Awareness,9913.0,22325,553,41,21,10,2,10316.0
2025-07-28,YouTube,Bumper Ads - Retargeting,6403.0,77398,1182,26,10,4,0,0.0
2025-07-28,YouTube,Discovery Ads - Product Demo,8882.0,49423,787,17,8,3,0,0.0
2025-07-28,YouTube,In-Stream - Brand Awareness,11081.0,75653,931,23,10,4,0,0.0
2025-08-04,Affiliate,Cashback Partners,6287.0,40362,1327,105,49,24,5,20059.0
2025-08-04,Affiliate,Content & Review Partners,7569.0,31197,851,62,30,16,3,10815.0
2025-08-04,Affiliate,Coupon & Deals Partners,10619.0,43508,1331,108,62,25,5,20573.0
2025-08-04,Email,Abandoned Cart Series,2360.0,34531,930,177,127,88,26,91863.0
2025-08-04,Email,Post-Purchase Upsell,1678.0,9673,324,65,48,28,9,32360.0
2025-08-04,Email,Weekly Newsletter,2381.0,14343,507,76,52,29,10,34010.0
2025-08-04,Email,Win-Back Campaign,1379.0,9947,324,75,51,34,11,34622.0
2025-08-04,Google Ads,Performance Max - New Customers,23281.0,18835,857,91,59,35,6,30568.0
2025-08-04,Google Ads,Search - Brand,14150.0,13507,479,55,33,19,4,19243.0
2025-08-04,Google Ads,Search - Non-Brand,23505.0,38958,1422,162,109,51,12,73854.0
2025-08-04,Google Ads,Shopping - Bestsellers,9595.0,7538,308,35,23,14,3,18477.0
2025-08-04,LinkedIn Ads,InMail - Account Based Marketing,11007.0,16202,81,5,3,2,1,20574.0
2025-08-04,LinkedIn Ads,Lead Gen Forms - Enterprise,14613.0,22330,145,9,6,4,1,18722.0
2025-08-04,LinkedIn Ads,Sponsored Content - Decision Makers,15441.0,29418,157,11,8,5,1,22233.0
2025-08-04,Meta Ads,Advantage+ Shopping,16296.0,39081,1079,60,29,14,2,7829.0
2025-08-04,Meta Ads,Prospecting - Lookalike 1%,16521.0,58174,1244,111,62,28,4,15791.0
2025-08-04,Meta Ads,Retargeting - Cart Abandoners,12059.0,31084,845,65,31,16,3,10733.0
2025-08-04,Meta Ads,Video Views - Brand Awareness,10880.0,47373,1037,93,49,23,4,13637.0
2025-08-04,YouTube,Bumper Ads - Retargeting,7288.0,40892,621,20,9,4,0,0.0
2025-08-04,YouTube,Discovery Ads - Product Demo,10393.0,116334,1086,40,18,6,1,4362.0
2025-08-04,YouTube,In-Stream - Brand Awareness,13582.0,206876,2540,94,38,15,2,8389.0
2025-08-11,Affiliate,Cashback Partners,6235.0,33910,1085,105,51,28,5,18030.0
2025-08-11,Affiliate,Content & Review Partners,8043.0,43967,980,86,44,18,3,11634.0
2025-08-11,Affiliate,Coupon & Deals Partners,11309.0,84112,2401,196,95,41,6,21630.0
2025-08-11,Email,Abandoned Cart Series,2176.0,20568,695,120,74,48,15,60419.0
2025-08-11,Email,Post-Purchase Upsell,1942.0,20213,567,93,57,35,9,34322.0
2025-08-11,Email,Weekly Newsletter,2429.0,22899,595,93,61,37,11,33626.0
2025-08-11,Email,Win-Back Campaign,1598.0,8476,316,65,41,24,7,23497.0
2025-08-11,Google Ads,Performance Max - New Customers,21898.0,22251,745,85,60,34,8,46231.0
2025-08-11,Google Ads,Search - Brand,14725.0,13420,525,58,37,18,3,13972.0
2025-08-11,Google Ads,Search - Non-Brand,22411.0,21913,855,80,52,29,6,38741.0
2025-08-11,Google Ads,Shopping - Bestsellers,10862.0,8526,404,50,32,14,3,13986.0
2025-08-11,LinkedIn Ads,InMail - Account Based Marketing,9861.0,8015,73,5,3,2,1,15319.0
2025-08-11,LinkedIn Ads,Lead Gen Forms - Enterprise,12133.0,20300,109,5,4,2,1,20325.0
2025-08-11,LinkedIn Ads,Sponsored Content - Decision Makers,14279.0,17264,114,8,6,4,1,23274.0
2025-08-11,Meta Ads,Advantage+ Shopping,14129.0,56106,964,68,32,15,2,7990.0
2025-08-11,Meta Ads,Prospecting - Lookalike 1%,16937.0,67557,1307,67,39,16,3,11521.0
2025-08-11,Meta Ads,Retargeting - Cart Abandoners,13304.0,66889,1159,83,46,20,3,11935.0
2025-08-11,Meta Ads,Video Views - Brand Awareness,9592.0,23741,531,44,21,10,1,3926.0
2025-08-11,YouTube,Bumper Ads - Retargeting,7528.0,86793,1027,38,19,8,1,3725.0
2025-08-11,YouTube,Discovery Ads - Product Demo,10868.0,117652,1021,27,10,4,0,0.0
2025-08-11,YouTube,In-Stream - Brand Awareness,11143.0,88714,1360,39,17,7,1,4145.0
2025-08-18,Affiliate,Cashback Partners,6945.0,24825,831,81,43,23,4,15097.0
2025-08-18,Affiliate,Content & Review Partners,8369.0,44334,1030,99,59,30,5,18583.0
2025-08-18,Affiliate,Coupon & Deals Partners,11303.0,40826,1530,135,69,37,8,37500.0
2025-08-18,Email,Abandoned Cart Series,2040.0,16862,425,93,57,32,10,40343.0
2025-08-18,Email,Post-Purchase Upsell,1737.0,12930,339,54,33,21,7,25228.0
2025-08-18,Email,Weekly Newsletter,2448.0,10887,461,93,62,40,13,48546.0
2025-08-18,Email,Win-Back Campaign,1636.0,7845,330,63,47,29,8,34152.0
2025-08-18,Google Ads,Performance Max - New Customers,18224.0,11282,582,67,41,20,5,30100.0
2025-08-18,Google Ads,Search - Brand,14351.0,14524,518,47,26,15,4,17952.0
2025-08-18,Google Ads,Search - Non-Brand,19907.0,21201,798,87,53,31,6,35365.0
2025-08-18,Google Ads,Shopping - Bestsellers,9523.0,9941,410,48,32,17,4,19980.0
2025-08-18,LinkedIn Ads,InMail - Account Based Marketing,8858.0,8139,69,3,2,1,0,0.0
2025-08-18,LinkedIn Ads,Lead Gen Forms - Enterprise,15202.0,12023,113,6,4,2,0,0.0
2025-08-18,LinkedIn Ads,Sponsored Content - Decision Makers,17033.0,29081,166,9,6,4,1,19641.0
2025-08-18,Meta Ads,Advantage+ Shopping,18193.0,40371,1000,54,28,12,2,6609.0
2025-08-18,Meta Ads,Prospecting - Lookalike 1%,19175.0,53171,1308,75,34,18,2,6401.0
2025-08-18,Meta Ads,Retargeting - Cart Abandoners,15678.0,34703,841,55,32,14,2,7571.0
2025-08-18,Meta Ads,Video Views - Brand Awareness,9503.0,27171,592,49,23,12,1,3062.0
2025-08-18,YouTube,Bumper Ads - Retargeting,7403.0,107079,955,19,7,3,0,0.0
2025-08-18,YouTube,Discovery Ads - Product Demo,10546.0,113694,1875,42,16,7,1,3702.0
2025-08-18,YouTube,In-Stream - Brand Awareness,11251.0,99361,1690,56,23,8,1,4452.0
2025-08-25,Affiliate,Cashback Partners,6997.0,57545,1382,102,53,25,5,21914.0
2025-08-25,Affiliate,Content & Review Partners,9228.0,49219,1326,94,43,19,3,11112.0
2025-08-25,Affiliate,Coupon & Deals Partners,10671.0,50385,1732,108,60,25,5,19014.0
2025-08-25,Email,Abandoned Cart Series,2133.0,14862,491,75,48,32,9,38039.0
2025-08-25,Email,Post-Purchase Upsell,1841.0,14278,475,84,53,36,9,39179.0
2025-08-25,Email,Weekly Newsletter,2266.0,16885,639,133,82,50,15,50824.0
2025-08-25,Email,Win-Back Campaign,1546.0,9761,394,73,46,26,8,29639.0
2025-08-25,Google Ads,Performance Max - New Customers,23119.0,21411,870,100,62,32,7,35693.0
2025-08-25,Google Ads,Search - Brand,13664.0,11754,478,49,29,14,3,14735.0
2025-08-25,Google Ads,Search - Non-Brand,20598.0,18426,728,73,45,26,5,30338.0
2025-08-25,Google Ads,Shopping - Bestsellers,9463.0,12125,418,42,27,16,3,17302.0
2025-08-25,LinkedIn Ads,InMail - Account Based Marketing,11786.0,10594,100,6,4,2,1,18605.0
2025-08-25,LinkedIn Ads,Lead Gen Forms - Enterprise,14945.0,13949,106,7,5,3,1,18365.0
2025-08-25,LinkedIn Ads,Sponsored Content - Decision Makers,18556.0,19671,137,9,7,4,1,24086.0
2025-08-25,Meta Ads,Advantage+ Shopping,17873.0,51048,1448,114,67,36,6,19738.0
2025-08-25,Meta Ads,Prospecting - Lookalike 1%,16063.0,69885,1075,55,31,13,2,9300.0
2025-08-25,Meta Ads,Retargeting - Cart Abandoners,12315.0,38763,738,48,22,12,2,8221.0
2025-08-25,Meta Ads,Video Views - Brand Awareness,11062.0,26312,649,40,24,10,2,8295.0
2025-08-25,YouTube,Bumper Ads - Retargeting,7991.0,128621,1211,36,15,6,1,5324.0
2025-08-25,YouTube,Discovery Ads - Product Demo,11615.0,98065,1080,26,13,5,1,4856.0
2025-08-25,YouTube,In-Stream - Brand Awareness,11656.0,167334,1584,41,16,7,1,4491.0
2025-09-01,Affiliate,Cashback Partners,8341.0,76877,1545,94,56,27,5,24384.0
2025-09-01,Affiliate,Content & Review Partners,11324.0,66965,1854,177,96,45,8,30941.0
2025-09-01,Affiliate,Coupon & Deals Partners,12736.0,72909,2390,174,100,49,10,42632.0
2025-09-01,Email,Abandoned Cart Series,2722.0,28170,712,138,100,61,19,77107.0
2025-09-01,Email,Post-Purchase Upsell,1869.0,24693,645,153,104,69,22,77626.0
2025-09-01,Email,Weekly Newsletter,2737.0,25205,1023,173,118,81,25,81687.0
2025-09-01,Email,Win-Back Campaign,1796.0,13095,518,95,59,35,12,41101.0
2025-09-01,Google Ads,Performance Max - New Customers,22683.0,36017,1258,156,100,54,14,64324.0
2025-09-01,Google Ads,Search - Brand,16246.0,23643,813,76,45,23,5,22011.0
2025-09-01,Google Ads,Search - Non-Brand,25305.0,33639,1446,142,90,43,8,51768.0
2025-09-01,Google Ads,Shopping - Bestsellers,13944.0,16280,724,74,45,26,5,32968.0
2025-09-01,LinkedIn Ads,InMail - Account Based Marketing,11244.0,13632,70,5,4,2,1,22878.0
2025-09-01,LinkedIn Ads,Lead Gen Forms - Enterprise,17042.0,26631,145,9,7,4,1,24282.0
2025-09-01,LinkedIn Ads,Sponsored Content - Decision Makers,15792.0,23199,158,10,6,3,1,19087.0
2025-09-01,Meta Ads,Advantage+ Shopping,16879.0,47186,1320,72,39,17,3,12822.0
2025-09-01,Meta Ads,Prospecting - Lookalike 1%,20366.0,81094,2060,173,87,44,6,29167.0
2025-09-01,Meta Ads,Retargeting - Cart Abandoners,17144.0,64175,1629,114,61,31,5,21604.0
2025-09-01,Meta Ads,Video Views - Brand Awareness,11330.0,45719,985,87,46,22,4,15336.0
2025-09-01,YouTube,Bumper Ads - Retargeting,9175.0,101217,957,38,18,6,1,4276.0
2025-09-01,YouTube,Discovery Ads - Product Demo,12859.0,97096,1186,36,16,6,1,4699.0
2025-09-01,YouTube,In-Stream - Brand Awareness,16123.0,241681,2913,94,41,13,2,8399.0
2025-09-08,Affiliate,Cashback Partners,7667.0,33570,1079,86,46,20,3,13659.0
2025-09-08,Affiliate,Content & Review Partners,9860.0,61109,1467,137,77,42,8,39719.0
2025-09-08,Affiliate,Coupon & Deals Partners,13756.0,63240,1808,164,98,42,6,28393.0
2025-09-08,Email,Abandoned Cart Series,2929.0,15244,566,86,61,42,13,55798.0
2025-09-08,Email,Post-Purchase Upsell,2182.0,10673,454,92,57,34,11,38735.0
2025-09-08,Email,Weekly Newsletter,3431.0,18509,726,137,100,56,18,63774.0
2025-09-08,Email,Win-Back Campaign,2220.0,13698,437,84,61,42,11,35995.0
2025-09-08,Google Ads,Performance Max - New Customers,21874.0,25889,1177,103,66,36,8,41627.0
2025-09-08,Google Ads,Search - Brand,18841.0,18049,598,73,46,26,5,27867.0
2025-09-08,Google Ads,Search - Non-Brand,28423.0,34755,1220,116,78,36,8,52789.0
2025-09-08,Google Ads,Shopping - Bestsellers,12990.0,14086,509,55,37,21,4,20430.0
2025-09-08,LinkedIn Ads,InMail - Account Based Marketing,10823.0,18254,110,5,3,2,0,0.0
2025-09-08,LinkedIn Ads,Lead Gen Forms - Enterprise,16342.0,20448,115,8,6,3,1,19667.0
2025-09-08,LinkedIn Ads,Sponsored Content - Decision Makers,18360.0,19986,160,10,7,4,1,21640.0
2025-09-08,Meta Ads,Advantage+ Shopping,18608.0,70475,1586,100,59,28,4,15064.0
2025-09-08,Meta Ads,Prospecting - Lookalike 1%,19469.0,72066,1853,157,92,49,7,25375.0
2025-09-08,Meta Ads,Retargeting - Cart Abandoners,16746.0,34854,903,63,35,18,3,14037.0
2025-09-08,Meta Ads,Video Views - Brand Awareness,12564.0,52243,885,75,38,18,2,8435.0
2025-09-08,YouTube,Bumper Ads - Retargeting,9116.0,46705,823,30,14,5,0,0.0
2025-09-08,YouTube,Discovery Ads - Product Demo,13768.0,269128,2734,71,35,13,1,4309.0
2025-09-08,YouTube,In-Stream - Brand Awareness,15306.0,91402,1544,45,20,7,1,4450.0
2025-09-15,Affiliate,Cashback Partners,7225.0,46374,1077,96,46,24,4,17809.0
2025-09-15,Affiliate,Content & Review Partners,9387.0,62804,2136,142,84,46,7,31672.0
2025-09-15,Affiliate,Coupon & Deals Partners,12826.0,93359,2324,204,98,54,12,50246.0
2025-09-15,Email,Abandoned Cart Series,2365.0,16775,693,153,102,70,20,85930.0
2025-09-15,Email,Post-Purchase Upsell,1907.0,12801,489,99,73,45,12,39862.0
2025-09-15,Email,Weekly Newsletter,2632.0,15343,535,89,57,40,11,40286.0
2025-09-15,Email,Win-Back Campaign,1635.0,10967,462,107,76,50,16,64981.0
2025-09-15,Google Ads,Performance Max - New Customers,23804.0,31680,1113,95,56,33,8,52268.0
2025-09-15,Google Ads,Search - Brand,16316.0,19494,1008,95,64,30,6,31921.0
2025-09-15,Google Ads,Search - Non-Brand,24974.0,16967,868,104,60,34,6,38457.0
2025-09-15,Google Ads,Shopping - Bestsellers,10716.0,11325,421,45,27,13,3,14410.0
2025-09-15,LinkedIn Ads,InMail - Account Based Marketing,10824.0,9842,89,5,4,2,1,19745.0
2025-09-15,LinkedIn Ads,Lead Gen Forms - Enterprise,16545.0,15945,105,6,4,3,1,22291.0
2025-09-15,LinkedIn Ads,Sponsored Content - Decision Makers,19381.0,26782,152,8,5,3,1,18876.0
2025-09-15,Meta Ads,Advantage+ Shopping,18745.0,61490,1823,106,50,25,3,9880.0
2025-09-15,Meta Ads,Prospecting - Lookalike 1%,23168.0,82252,2435,190,94,40,6,29560.0
2025-09-15,Meta Ads,Retargeting - Cart Abandoners,16131.0,46262,1184,100,55,28,4,19721.0
2025-09-15,Meta Ads,Video Views - Brand Awareness,13045.0,29234,786,44,24,12,2,6914.0
2025-09-15,YouTube,Bumper Ads - Retargeting,9197.0,131024,1654,55,24,7,1,4203.0
2025-09-15,YouTube,Discovery Ads - Product Demo,13797.0,108464,1291,46,18,7,1,4354.0
2025-09-15,YouTube,In-Stream - Brand Awareness,13599.0,133015,1330,34,13,6,1,4561.0
2025-09-22,Affiliate,Cashback Partners,8273.0,68188,1768,134,72,32,6,29172.0
2025-09-22,Affiliate,Content & Review Partners,11868.0,56694,2039,142,65,32,6,29398.0
2025-09-22,Affiliate,Coupon & Deals Partners,14968.0,81938,2233,175,88,48,8,32912.0
2025-09-22,Email,Abandoned Cart Series,2918.0,16045,687,109,71,46,16,68359.0
2025-09-22,Email,Post-Purchase Upsell,2074.0,13793,614,122,77,48,15,63635.0
2025-09-22,Email,Weekly Newsletter,2750.0,20621,538,100,72,44,14,44106.0
2025-09-22,Email,Win-Back Campaign,2251.0,15314,556,126,92,62,20,86389.0
2025-09-22,Google Ads,Performance Max - New Customers,25644.0,31245,1381,161,108,54,12,67663.0
2025-09-22,Google Ads,Search - Brand,19261.0,21082,1067,112,76,41,10,59755.0
2025-09-22,Google Ads,Search - Non-Brand,30392.0,31337,1177,105,67,31,6,27201.0
2025-09-22,Google Ads,Shopping - Bestsellers,12591.0,13134,475,59,33,19,4,19755.0
2025-09-22,LinkedIn Ads,InMail - Account Based Marketing,12363.0,13048,104,5,3,2,1,18157.0
2025-09-22,LinkedIn Ads,Lead Gen Forms - Enterprise,15793.0,10738,105,6,4,2,1,15936.0
2025-09-22,LinkedIn Ads,Sponsored Content - Decision Makers,20282.0,25653,201,13,9,5,2,47443.0
2025-09-22,Meta Ads,Advantage+ Shopping,18528.0,65134,1493,115,65,27,3,9755.0
2025-09-22,Meta Ads,Prospecting - Lookalike 1%,19094.0,67440,1744,154,74,37,5,15198.0
2025-09-22,Meta Ads,Retargeting - Cart Abandoners,16128.0,41400,1209,86,41,19,3,14795.0
2025-09-22,Meta Ads,Video Views - Brand Awareness,11102.0,47652,812,54,28,12,2,8636.0
2025-09-22,YouTube,Bumper Ads - Retargeting,9164.0,84939,780,29,14,6,1,4223.0
2025-09-22,YouTube,Discovery Ads - Product Demo,12609.0,277699,2366,69,31,13,1,5216.0
2025-09-22,YouTube,In-Stream - Brand Awareness,16449.0,151093,2295,72,36,11,1,4685.0
2025-09-29,Affiliate,Cashback Partners,8457.0,51469,1839,114,56,24,5,21342.0
2025-09-29,Affiliate,Content & Review Partners,9622.0,45858,1137,113,59,26,5,18876.0
2025-09-29,Affiliate,Coupon & Deals Partners,13634.0,76985,2650,188,101,45,7,27856.0
2025-09-29,Email,Abandoned Cart Series,2942.0,16873,633,100,66,41,12,49686.0
2025-09-29,Email,Post-Purchase Upsell,2120.0,11895,434,102,72,46,15,49943.0
2025-09-29,Email,Weekly Newsletter,2769.0,28225,717,165,103,66,20,78766.0
2025-09-29,Email,Win-Back Campaign,1979.0,14211,397,87,55,34,10,39560.0
2025-09-29,Google Ads,Performance Max - New Customers,25886.0,22383,929,100,60,28,6,37748.0
2025-09-29,Google Ads,Search - Brand,17539.0,14105,618,55,31,17,4,25426.0
2025-09-29,Google Ads,Search - Non-Brand,31062.0,30426,1143,130,90,42,8,39330.0
2025-09-29,Google Ads,Shopping - Bestsellers,13610.0,12915,617,54,32,15,4,23814.0
2025-09-29,LinkedIn Ads,InMail - Account Based Marketing,11085.0,18480,114,7,4,3,1,20783.0
2025-09-29,LinkedIn Ads,Lead Gen Forms - Enterprise,15167.0,23027,155,9,6,4,1,24144.0
2025-09-29,LinkedIn Ads,Sponsored Content - Decision Makers,17624.0,18394,113,7,4,3,1,19515.0
2025-09-29,Meta Ads,Advantage+ Shopping,18920.0,64465,1612,129,67,34,5,22842.0
2025-09-29,Meta Ads,Prospecting - Lookalike 1%,20350.0,60256,1676,122,64,34,6,28729.0
2025-09-29,Meta Ads,Retargeting - Cart Abandoners,15183.0,56869,1442,99,55,28,4,14505.0
2025-09-29,Meta Ads,Video Views - Brand Awareness,11385.0,27004,695,42,22,12,2,9238.0
2025-09-29,YouTube,Bumper Ads - Retargeting,10304.0,126169,1388,44,18,7,1,3796.0
2025-09-29,YouTube,Discovery Ads - Product Demo,12400.0,72423,1202,27,12,5,1,4842.0
2025-09-29,YouTube,In-Stream - Brand Awareness,15131.0,105861,1898,49,20,9,1,3805.0
2025-10-06,Affiliate,Cashback Partners,12978.0,52206,1589,135,65,31,5,22490.0
2025-10-06,Affiliate,Content & Review Partners,19518.0,114758,4009,275,156,82,17,71631.0
2025-10-06,Affiliate,Coupon & Deals Partners,21469.0,151504,5107,425,244,113,23,86402.0
2025-10-06,Email,Abandoned Cart Series,4740.0,46966,1519,363,268,149,44,136317.0
2025-10-06,Email,Post-Purchase Upsell,3491.0,24215,695,115,76,51,13,54506.0
2025-10-06,Email,Weekly Newsletter,4562.0,37830,964,182,127,79,21,77627.0
2025-10-06,Email,Win-Back Campaign,3441.0,26966,900,157,108,62,20,74736.0
2025-10-06,Google Ads,Performance Max - New Customers,43259.0,39954,1675,184,105,51,10,57151.0
2025-10-06,Google Ads,Search - Brand,26177.0,30898,1381,138,95,54,11,66538.0
2025-10-06,Google Ads,Search - Non-Brand,49644.0,47352,2124,259,152,89,17,99052.0
2025-10-06,Google Ads,Shopping - Bestsellers,19972.0,20200,1003,100,62,32,6,36057.0
2025-10-06,LinkedIn Ads,InMail - Account Based Marketing,16637.0,14206,141,10,7,4,1,22542.0
2025-10-06,LinkedIn Ads,Lead Gen Forms - Enterprise,23664.0,15468,154,9,6,4,1,19270.0
2025-10-06,LinkedIn Ads,Sponsored Content - Decision Makers,28721.0,38446,216,11,7,4,1,15248.0
2025-10-06,Meta Ads,Advantage+ Shopping,35197.0,122500,3049,155,93,41,7,34077.0
2025-10-06,Meta Ads,Prospecting - Lookalike 1%,37527.0,119598,2883,259,138,58,7,33171.0
2025-10-06,Meta Ads,Retargeting - Cart Abandoners,27090.0,116852,2362,190,99,52,9,46285.0
2025-10-06,Meta Ads,Video Views - Brand Awareness,19010.0,71630,1088,74,38,17,3,15038.0
2025-10-06,YouTube,Bumper Ads - Retargeting,15023.0,110788,1661,54,19,8,1,5046.0
2025-10-06,YouTube,Discovery Ads - Product Demo,21629.0,397909,3285,66,26,9,1,3590.0
2025-10-06,YouTube,In-Stream - Brand Awareness,21393.0,150707,2343,47,18,6,1,4183.0
2025-10-13,Affiliate,Cashback Partners,11763.0,72503,1548,118,67,32,7,28322.0
2025-10-13,Affiliate,Content & Review Partners,16244.0,116676,3424,224,122,64,10,41854.0
2025-10-13,Affiliate,Coupon & Deals Partners,19349.0,78670,2347,225,109,51,9,36908.0
2025-10-13,Email,Abandoned Cart Series,3820.0,30799,992,158,118,82,23,101662.0
2025-10-13,Email,Post-Purchase Upsell,3473.0,43146,1181,204,145,88,26,85623.0
2025-10-13,Email,Weekly Newsletter,4661.0,42554,1112,192,137,84,25,110433.0
2025-10-13,Email,Win-Back Campaign,2721.0,11982,500,85,58,39,11,38837.0
2025-10-13,Google Ads,Performance Max - New Customers,36771.0,36822,1581,193,131,77,18,117397.0
2025-10-13,Google Ads,Search - Brand,25649.0,16894,816,93,63,37,8,45953.0
2025-10-13,Google Ads,Search - Non-Brand,44663.0,60449,2203,197,128,73,17,86629.0
2025-10-13,Google Ads,Shopping - Bestsellers,19621.0,34770,1171,118,69,33,8,38639.0
2025-10-13,LinkedIn Ads,InMail - Account Based Marketing,19519.0,26305,164,11,8,5,1,16092.0
2025-10-13,LinkedIn Ads,Lead Gen Forms - Enterprise,25211.0,34717,202,15,10,5,1,23433.0
2025-10-13,LinkedIn Ads,Sponsored Content - Decision Makers,30053.0,35789,272,14,10,5,1,17453.0
2025-10-13,Meta Ads,Advantage+ Shopping,27238.0,76602,2262,154,70,30,4,20796.0
2025-10-13,Meta Ads,Prospecting - Lookalike 1%,31959.0,67607,1798,93,55,22,3,12797.0
2025-10-13,Meta Ads,Retargeting - Cart Abandoners,26814.0,144571,2558,205,97,46,7,31029.0
2025-10-13,Meta Ads,Video Views - Brand Awareness,17926.0,85268,1935,103,51,28,5,15557.0
2025-10-13,YouTube,Bumper Ads - Retargeting,13635.0,158366,1580,58,29,11,1,5496.0
2025-10-13,YouTube,Discovery Ads - Product Demo,17107.0,155614,2434,69,31,13,2,9694.0
2025-10-13,YouTube,In-Stream - Brand Awareness,22354.0,164126,2384,56,25,10,1,4181.0
2025-10-20,Affiliate,Cashback Partners,13397.0,50814,1564,112,54,27,6,29213.0
2025-10-20,Affiliate,Content & Review Partners,16642.0,69112,2179,138,77,41,8,28106.0
2025-10-20,Affiliate,Coupon & Deals Partners,20034.0,152343,4496,354,193,84,14,64731.0
2025-10-20,Email,Abandoned Cart Series,4466.0,52256,1351,271,172,106,34,142369.0
2025-10-20,Email,Post-Purchase Upsell,3074.0,28455,884,180,128,88,23,74188.0
2025-10-20,Email,Weekly Newsletter,4530.0,41805,1604,298,209,127,41,126417.0
2025-10-20,Email,Win-Back Campaign,2985.0,16028,549,84,61,36,9,27945.0
2025-10-20,Google Ads,Performance Max - New Customers,40638.0,56548,2185,215,133,64,12,67102.0
2025-10-20,Google Ads,Search - Brand,33493.0,28024,1276,125,81,39,10,50639.0
2025-10-20,Google Ads,Search - Non-Brand,44502.0,36017,1625,168,108,51,12,59944.0
2025-10-20,Google Ads,Shopping - Bestsellers,19577.0,14239,724,74,51,24,4,23948.0
2025-10-20,LinkedIn Ads,InMail - Account Based Marketing,18258.0,14510,139,7,4,2,1,22877.0
2025-10-20,LinkedIn Ads,Lead Gen Forms - Enterprise,24957.0,29260,267,20,14,9,2,31318.0
2025-10-20,LinkedIn Ads,Sponsored Content - Decision Makers,28893.0,18272,182,12,8,5,1,18336.0
2025-10-20,Meta Ads,Advantage+ Shopping,28081.0,99760,1614,91,46,24,3,14778.0
2025-10-20,Meta Ads,Prospecting - Lookalike 1%,29558.0,121376,2889,203,114,61,8,40245.0
2025-10-20,Meta Ads,Retargeting - Cart Abandoners,25780.0,80350,2225,114,61,31,4,19599.0
2025-10-20,Meta Ads,Video Views - Brand Awareness,18003.0,65600,1331,73,43,20,3,12797.0
2025-10-20,YouTube,Bumper Ads - Retargeting,13012.0,115687,1436,36,17,7,1,4770.0
2025-10-20,YouTube,Discovery Ads - Product Demo,20304.0,189492,2057,60,23,8,1,3754.0
2025-10-20,YouTube,In-Stream - Brand Awareness,23578.0,239108,2480,52,22,9,1,5069.0
2025-10-27,Affiliate,Cashback Partners,14411.0,108726,2450,186,111,48,8,39332.0
2025-10-27,Affiliate,Content & Review Partners,17268.0,103455,3070,185,94,44,9,40963.0
2025-10-27,Affiliate,Coupon & Deals Partners,21475.0,140160,3059,195,90,48,8,33788.0
2025-10-27,Email,Abandoned Cart Series,4162.0,21882,876,150,104,68,19,69876.0
2025-10-27,Email,Post-Purchase Upsell,3458.0,32100,1004,218,135,90,28,121148.0
2025-10-27,Email,Weekly Newsletter,4218.0,31144,1168,257,163,106,33,141551.0
2025-10-27,Email,Win-Back Campaign,3064.0,25411,636,124,78,50,16,60027.0
2025-10-27,Google Ads,Performance Max - New Customers,40389.0,62880,2246,221,124,57,14,71213.0
2025-10-27,Google Ads,Search - Brand,33222.0,41330,1965,197,117,56,14,63561.0
2025-10-27,Google Ads,Search - Non-Brand,49656.0,40533,1893,215,146,70,13,74318.0
2025-10-27,Google Ads,Shopping - Bestsellers,23350.0,21317,743,84,54,30,6,28889.0
2025-10-27,LinkedIn Ads,InMail - Account Based Marketing,20126.0,18901,132,8,6,3,1,23502.0
2025-10-27,LinkedIn Ads,Lead Gen Forms - Enterprise,28745.0,31283,194,11,8,5,1,17093.0
2025-10-27,LinkedIn Ads,Sponsored Content - Decision Makers,30335.0,47338,244,13,8,5,1,18645.0
2025-10-27,Meta Ads,Advantage+ Shopping,30141.0,173026,2604,231,134,64,9,40721.0
2025-10-27,Meta Ads,Prospecting - Lookalike 1%,33366.0,72789,1855,132,72,36,5,21872.0
2025-10-27,Meta Ads,Retargeting - Cart Abandoners,25615.0,52322,1545,137,78,38,6,20350.0
2025-10-27,Meta Ads,Video Views - Brand Awareness,19170.0,37523,1125,72,35,15,2,7734.0
